10380702,2,1
10380250,1,1
10379788,8,0
10380287,2,0
10380826,0,1
15493374,12,3
15493365,5,0
15493424,6,1
15493386,17,3
15493417,1,0
15493411,18,2
15493421,18,2
15493435,17,3
15493462,17,3
15493398,18,2
15493432,2,0
15493381,14,1
15493408,3,2
15493394,15,5
15493361,8,3
15493465,18,0
15493414,3,4
15493378,18,2
15493450,1,0
15493358,0,1
15493429,2,2
15493447,16,4
9446893,1,0
9446867,1,0
9446864,1,0
9446831,2,0
9446860,3,0
9446840,1,0
38105267,1,0
38105264,0,1
38105269,1,0
38105238,0,0
38105288,1,0
38105305,0,0
38105281,0,0
38107175,0,1
38105272,0,0
38105284,1,0
38105289,0,1
38105290,1,0
38105294,1,0
38105293,0,0
38105271,0,0
38105241,9,5
38105301,5,0
38105265,1,0
38105261,1,0
19385241,1,0
19385264,1,0
19385146,2,0
19385107,0,0
19385314,3,0
19385523,2,0
19385152,0,0
19385291,1,0
19385504,1,0
35977819,1,0
35971006,2,0
35970988,6,0
35971007,4,0
35970989,5,2
35971020,2,0
35971010,3,1
35970978,14,6
35971008,1,0
35970982,4,0
35971014,1,0
35970976,1,0
35970975,5,1
35970995,1,1
35977821,1,0
35971021,5,0
35971012,4,0
35971024,2,0
35970977,13,2
35970997,0,1
35977817,7,1
35970983,4,0
35977820,10,0
35977818,1,0
35971015,1,0
35970987,5,0
35971011,1,0
35970974,0,1
35970986,13,3
35971005,5,0
e56gsklf9xbq98zu4m2y9jmme,19,1
exru3ylyuhnuuyrmz5qpgk3dh,2,1
27447076,8,0
27447089,1,0
27447120,1,0
27447087,3,0
27447077,1,1
27447110,4,0
27447113,2,0
27447125,1,0
27447060,1,0
27447092,1,0
27447078,0,1
27447122,1,0
27447074,2,0
27447086,0,0
27447063,0,0
27447073,1,0
27447126,0,0
27447061,1,0
27447080,0,0
27447079,3,0
27447059,1,0
27447062,1,0
27447082,0,1
27447117,1,0
27447107,1,0
27447116,1,0
17582079,0,1
17582108,2,0
17582095,0,0
17582064,1,0
17582128,1,0
17582199,1,0
17582196,1,0
17582225,6,0
17582071,0,1
17582085,1,0
17582103,2,0
17582178,3,1
17582237,2,0
17582157,4,0
17582148,3,2
17582184,1,1
17582058,3,1
17582075,1,1
17582117,1,0
17582172,0,0
17582093,0,1
17582077,0,1
17582165,1,0
7625252,4,0
7625375,4,1
7625457,1,0
7625307,8,2
7625757,1,0
7625328,14,0
7625784,2,1
7625699,1,0
7625526,19,1
7625884,2,0
7625711,0,1
7625734,0,1
7625580,4,0
7625622,1,0
7625545,2,0
7625593,3,0
7625424,1,1
7625354,6,2
26103917,2,0
7625668,2,0
7625285,4,0
7625340,9,0
7625439,0,1
7625276,5,0
7625265,18,2
7625363,5,1
7625569,1,0
7625294,1,0
28191236,3,0
11982716,1,0
11982874,1,2
11983031,1,0
11982790,1,0
11982687,1,0
11982682,1,0
11983010,0,1
11982928,4,0
11982763,2,0
11982781,0,0
11982692,1,0
11982989,1,0
11982967,1,0
11982703,0,1
11982708,1,0
11982884,1,1
11982772,1,0
11982846,0,0
11982958,0,1
9654414,6,0
9654378,8,1
9654318,1,0
9654404,11,0
9654287,2,1
9654425,3,1
9654272,2,0
9654382,3,1
7907330,1,0
7907268,9,2
7906961,1,0
7907301,1,0
7907342,0,1
7906857,0,1
7907232,3,0
7907120,1,0
27074580,6,1
27074664,1,0
27074577,2,0
27074569,3,0
27074570,0,2
4021461,2,0
4021533,2,0
4021524,4,2
4021457,2,0
4021481,1,1
4021477,1,1
4021509,3,2
4021501,11,5
4021608,3,1
4021466,5,3
4021552,0,1
4021791,1,0
4021738,9,0
4021469,1,0
4021615,1,1
4021776,6,2
4021473,0,1
4021514,2,0
4021492,2,0
4021505,0,1
4021624,1,0
4021487,1,0
4021659,1,0
4021711,1,3
4021819,3,0
4021644,9,6
4021463,1,2
4021803,3,2
4021454,2,0
4021529,2,1
4021723,5,1
4021592,0,1
4021683,3,1
4021542,1,0
4021672,4,0
4021760,6,6
4021496,2,3
4021560,1,1
4021698,9,8
37373153,3,0
37373174,2,0
37373152,0,1
37373178,1,0
37373151,0,1
37373154,1,0
37373159,1,0
34316441,0,1
34316817,0,1
34007326,3,0
34007374,1,0
34006506,1,0
34007393,3,1
34007334,4,0
34007403,1,0
34007366,4,0
34007340,15,5
34007367,1,0
34007378,4,0
34007379,2,0
34007341,4,0
34007328,4,0
34001804,1,0
34007391,3,0
34007336,1,0
34007325,3,1
34007351,2,0
34007323,4,2
34007349,2,0
34007331,7,0
34006508,2,1
34007347,11,0
34007369,4,0
34007359,2,0
34007368,3,1
34007348,1,0
34007383,1,0
34007360,0,0
34007352,1,1
34007384,0,0
34007389,17,2
34007343,3,0
34007394,1,0
34007324,1,0
34007386,2,2
34007396,2,0
34007356,1,0
34007390,0,1
34007376,2,0
34007344,19,1
34007402,1,0
34007322,1,0
34007387,1,0
34006514,1,0
34007350,2,0
34007335,2,1
34007372,2,0
34007361,0,0
34007370,4,0
34007354,18,2
34007380,0,0
5362822,1,0
5362618,9,1
5362608,10,2
5362633,5,1
5362813,1,0
5362668,3,0
5362690,2,0
ew1pv7zpmxv8nbb05xpzktk4k,4,2
emn5zfo1tx1isfpb2x259gaf0,0,1
eii96as3antp58r91o5rxc7cv,3,1
e86b6bs75zl3xvnveti85i9v7,4,1
eerdluq0n6zzm3cmsoalj615b,6,2
e9oa3gr9y5cnzzu5jj4sh5ss6,1,0
e31st14ym25211qx3hfjd4ig9,6,8
e7uu2fhj93v9u7dsnv3jxw3de,1,0
e4vacvw0ofiugwjl45gll2be0,1,0
efo59xo47w6nt2r7k5qy65h1u,1,0
eph3q5uumj4kgg65bxcdug4g9,2,1
eajtuo1l144zeampxv1xzhrdi,3,0
ed8h9s9gkbt5jexyib3ijtlkc,1,0
ecnestm0ulvgt7cplimznlfir,1,0
e26bzkva0pjl690dwyluyoaf6,0,1
enqaup1sir5gc16grufd7tnh6,1,0
efj3t3rk32r40tcz37vqf2sjh,0,1
er0wgxd6bfzmw7jj4rmc85w3w,4,1
elijyzyzpo6t687yjlz88gavx,0,1
eangu7t8aibgkba6rdrjluzt5,0,1
14859793,2,0
14859804,8,0
25929290,1,0
25929305,4,0
25929281,1,0
14859798,20,0
25929308,3,1
25929309,1,0
25929276,1,0
14859800,2,0
25929302,1,0
25929270,3,0
14859796,0,0
14859841,3,0
14859819,3,0
14859802,2,0
25929297,4,0
14859808,20,0
14859806,2,0
25929298,1,1
14859826,1,0
25929277,3,0
25929274,11,1
14859814,1,0
25929272,1,0
14859838,1,0
25929296,5,0
14859846,1,0
14859812,3,0
25929278,1,0
25929287,0,0
25929288,1,1
14859822,1,0
25929289,1,0
14859844,3,0
14859817,0,1
25929269,20,0
25929307,18,1
14859833,1,0
31065733,0,1
31065706,1,0
31065739,0,1
31065718,1,0
efd3inrk48zcvhzmcjhoi181k,3,0
eyapzkcgbfo62kvwlny8mh1zu,9,1
e4i6pb5w8gqjuv32dd2oymj89,3,1
ew7cnelvb6i1wkmrupocj7u4o,3,1
ehnczvrsnbskgr9fqz2tcw1o4,7,0
ena2azautt6ph0qj74tgk3oo6,1,0
e37k5me2vzk75agigf0j6qdf7,0,0
ecuk4dv1qwxkvvcpq6dpdj0uh,2,1
e7i8nmvw8lf67agkg8rgd82hz,3,0
ejihpi65vz7jfkbab1gcjfs33,18,2
evswrc8z1x35mmchap50v23m7,4,0
epknz60j5v8rpijvnqe6bxuug,7,1
e79hppsz9pp8jcwx7wuy4pkip,2,0
19088213,2,1
5833578,1,0
36824664,16,4
36824649,9,2
36824633,1,0
36824661,1,0
36824660,4,0
36824663,4,0
18005572,1,1
18005537,3,1
18005590,1,0
18005638,2,2
18005599,3,0
18005512,15,5
18005546,4,0
18005651,8,1
18005611,5,0
18005593,5,2
18005517,8,4
18005623,1,1
30595227,0,1
18005617,12,2
18005523,1,0
18005583,1,0
18005500,3,0
18005505,1,0
18005620,5,0
18005526,1,1
18005564,2,0
18005551,0,0
18005558,4,2
18005614,1,1
18005648,4,0
32342541,19,1
21923948,20,0
21923944,1,0
21923940,9,0
32342287,3,0
32342525,4,0
32342288,7,0
32342542,19,1
32342527,6,0
21923955,5,0
21923958,7,0
32342545,1,0
32342529,19,1
32342543,2,0
27074112,9,0
27073692,7,3
27114977,10,0
27073690,20,0
27074109,10,0
27114965,11,1
27073695,2,0
27074107,6,0
27074113,1,0
27114976,3,0
27073693,16,4
27114978,7,3
27074111,3,0
27114961,4,0
27114968,17,3
27074104,19,1
27073691,4,2
27073593,2,0
27114973,1,1
27073689,18,2
27073595,1,0
27073590,8,1
27074123,1,0
27114967,3,1
27073591,7,1
27074101,14,1
27074115,3,2
27114969,2,0
27073694,1,0
27114953,7,1
27114971,12,1
27074119,1,0
24901157,3,3
24901336,1,2
24901257,10,2
24901046,2,0
24901315,1,1
24901027,1,0
24901038,2,0
24901135,17,3
24901395,4,0
24901091,0,1
24901279,1,0
24901124,5,1
24901374,1,0
24901173,2,1
24901226,1,0
24901075,1,1
24901236,17,3
24901382,6,0
24901141,14,1
24901332,3,0
24901109,0,1
24901270,2,1
24901178,3,0
24901152,0,0
24901287,1,2
24901211,4,0
24901266,0,1
24901243,1,0
24901360,9,2
24901163,1,0
24901385,3,0
24901147,7,2
17419658,1,0
17419697,1,0
17419906,1,0
17419768,1,0
17419895,5,0
17419775,1,0
17419993,12,3
17419704,2,1
17420012,3,1
17420031,4,0
17420021,4,0
17419650,1,0
egm3nwlxi6wwhkmuwxlnj2jb8,4,0
e82wxluzc6m89nyect4sa294k,1,0
ef7cc25v7kpvkwuaxhz1pennj,6,0
ej1m3ynk1j4qnigvs6xci5bt6,1,0
eo84fmfuyw6ltgmdl3deq3wzg,1,0
eva90kp27dv3sv49yqbec347l,6,1
e5cbcml7nac854paa72knp6us,5,1
ebgczesmlwh2mb13adepu8yjg,2,0
ex98zs02z54ok5zokia190w8t,1,0
epthlyvsgp6ckvj6udq952c5x,2,0
e3mp5405kfo7e4uhz3kj70rvf,1,0
emu16rua4uq9hq4184iatqs96,1,0
efdoqcqxu9wgdbzqkxh9ortmb,2,0
e4ahytojyyqdkw95tf36lbywl,3,0
ekx2lqvc5ixqlkcit05pqg0wc,1,0
e62km4h4wj7w0frldxkdn2c54,2,0
ewv4p1azsnj467i8zzx1dppe9,4,0
ev15sv01j92y4aolbztrpt7s6,2,0
em0gprmsrf271bo1xsmcv774e,1,0
e1pnmk0vca1kejr28r2k8ecea,0,1
e5pf83bxyi3if00jbzkk9w3y1,1,0
ea5hoyj63weaymu56lz9uzphg,1,0
eo2m5huxxscbrut5vtbc122vr,1,0
e1v5l5hkkh4gdgz9nfm0ht9rd,3,1
ewh7yit6h936wetislfkmujhr,4,0
ewru774p4k1oijzi0t37awzh3,0,0
19625599,1,0
27006923,19,1
27006918,2,0
27006937,2,0
27006933,9,4
27006925,12,0
27006931,1,0
27006929,14,1
27006932,2,0
27006942,20,0
27006939,2,0
27006924,5,0
27006941,2,0
27006920,19,1
27006946,5,0
27006936,1,0
27006926,11,2
27006938,1,0
27006934,11,0
27006935,3,0
27006928,20,0
27006944,11,0
27006921,18,2
36794689,1,0
36794752,0,2
36794766,0,0
36794676,1,1
36794568,0,1
36794659,1,0
36794583,1,0
36794613,1,0
36794599,1,0
36794730,2,0
36794571,1,0
36794637,1,0
36794645,1,1
36794563,1,0
36794652,2,1
36794724,0,0
36794632,1,0
36794671,2,0
36794713,1,0
36794627,1,0
36794573,2,0
27859297,4,1
27859299,18,2
27859282,1,0
27859281,3,0
27859301,9,1
27859298,18,2
27859283,1,0
27859300,8,0
27859290,19,1
27859295,12,0
27859294,6,1
27859291,20,0
27859293,4,0
27859285,18,2
27859284,19,1
36948870,1,0
36948884,1,0
36948873,2,0
36948527,7,0
36948866,1,0
36948486,1,0
36948905,14,1
36948669,1,0
36948660,7,0
36948530,1,0
36948680,7,1
36948906,1,0
36948685,1,0
36948883,1,0
36948492,1,0
36948561,0,1
36948683,19,1
36948508,1,0
36948510,2,0
36948716,1,0
36948662,2,0
36948497,1,0
36948881,1,0
36948684,15,0
36948489,2,0
36948491,2,0
36948656,3,1
36948681,8,2
36948557,16,1
36948531,1,0
36948663,1,0
36948879,1,0
36948715,1,0
36948880,2,1
36948679,17,3
36948667,1,0
9628313,2,2
9628292,1,0
9628457,0,1
9628274,1,0
9628323,0,1
9628465,2,1
9628388,1,0
9628282,5,3
9628469,0,2
18967045,1,0
24492406,1,0
27267088,18,2
24492440,1,0
24492468,5,0
24492410,1,0
24492493,3,2
24492451,0,1
24492432,1,0
24492501,8,0
24492484,1,0
23156865,1,0
23156826,17,0
23156781,5,0
23156749,15,0
23156633,20,0
23156621,20,0
23156837,8,0
23156618,18,2
23156978,13,0
23156925,19,1
23156610,20,0
23156755,19,1
23156719,6,0
23156710,11,0
23156680,5,0
23156600,20,0
23156630,19,0
23156741,19,1
23156896,11,0
23156771,20,0
26056343,1,0
23156577,20,0
23156971,20,0
23156571,6,0
23156984,20,0
23156534,1,0
23156877,17,1
23156901,9,0
23156644,19,1
23156815,4,0
23156944,1,1
23156918,18,2
23156820,6,0
23156539,4,0
23156562,5,0
23156694,17,1
23156665,1,0
23156786,20,0
23156637,7,0
23156889,19,1
23156581,20,0
23156952,9,0
23156908,17,1
23156961,17,0
23156605,20,0
23156625,9,0
23156791,19,1
23156585,2,0
23156843,19,1
23156795,1,0
23156593,3,0
23156672,0,0
23156913,20,0
23156703,4,0
23156777,2,0
23156871,3,0
23156883,20,0
23156933,20,0
23156851,4,0
23156734,3,0
23156831,3,0
23156641,4,0
23156763,3,0
23156810,20,0
23156549,19,1
23156856,1,0
23156589,20,0
15511680,18,0
15511691,2,0
15511677,8,0
15511702,5,0
15511675,19,1
15511700,4,0
15511679,3,0
15511694,2,0
15511692,3,0
15511701,1,0
15511685,1,0
15511682,18,2
15511690,4,1
16240350,2,1
16240375,1,1
16240384,8,1
16240444,3,0
16240411,1,0
16240431,1,0
16240428,0,1
16240249,1,0
16240393,3,0
16240416,4,1
16240407,0,1
16240447,3,0
16240457,2,1
16240439,2,1
16240402,1,0
16240240,1,0
16240377,2,0
e4h17qb0t9yfwkbidynf4mp7k,4,0
ektu0kuypxp08recxbrl8z22t,0,1
e73cqxw5df4nxyma2me3vxpgk,2,0
e1ep923rydwyqz2blgvgmyuy1,2,1
ekj0dcyizagfhwxly6tgci98w,6,1
e00utuserqhc99unhv60mppdv,3,3
ejwsjm704iu7efrxah3skxpx4,1,1
erypa3bjg7ji8jcqfvlcij0hh,2,0
efrdrf6nwlfby2mazv029e8h7,1,0
eiwte3hezc7rtyxg4nussg56b,1,1
egmyaogla83ru8est82q3irml,5,5
edqa32b1902m09yba4po2oq60,2,1
ek8sacovdkjx19n2808omjk4x,8,0
e77vlc868di1bnbsl9hue2m7y,3,1
emx045h7olnm4q5xz75qoihdq,0,0
ef31trvldcp0e27r0dyyevagy,1,0
erssq9865mhp2my2fyn0886fh,2,1
e13xmrmtb23tapvjwt11lfq72,1,0
ef4cyaolgjbburjcejt0gfczy,3,3
e0mhlprfps7yd7apqahfvas4u,1,2
eqjghxxwloirh5prmv1s4uty9,1,0
egjv0nuih8huun1h42noxz95n,1,0
e4tspo4xw8bkli6nb6ytsoxs7,1,0
e9ig6a3eyerha6g2l7s6rc69c,5,0
e31v77onne8i1u27rukv7ghnf,4,1
23051740,4,1
23051770,10,10
23051784,16,1
23051763,0,2
23051786,6,4
23051748,1,0
23051761,1,0
23051974,1,0
23051766,2,1
23051951,2,1
23051791,2,2
36836227,1,0
36836962,1,0
36836233,1,0
36837087,16,2
36837089,12,0
36836228,1,0
36836229,18,2
36837054,6,0
36836234,1,0
36837088,3,0
36836963,9,1
36836965,1,0
36837090,1,0
36836958,1,0
14745849,4,0
14746078,6,0
14745927,7,0
14745811,2,1
14745967,16,0
14746058,4,0
14746066,20,0
14745916,16,1
14745829,2,0
14745862,17,2
14745804,17,3
14746004,4,1
14745922,11,1
14746035,12,0
14746027,18,2
14746072,12,0
14746041,9,1
14745974,12,1
14745978,19,1
14745946,6,0
14745779,18,2
14745941,20,0
14745797,12,1
14746021,2,0
14745987,1,0
14746049,9,0
14745818,1,0
14745953,20,0
14745838,4,1
14745935,5,1
14745959,11,1
14746090,9,0
14745791,12,1
14745992,1,0
14745823,13,2
26012467,4,1
8108938,2,0
8108773,1,1
8108921,1,0
8108796,2,1
8108471,3,0
8109231,2,0
8108745,4,0
8108723,4,1
28423704,0,0
28423677,1,0
28423692,0,1
28423691,0,0
28423702,1,0
28423719,1,0
28423710,1,0
28423706,1,1
28423731,2,0
28423711,1,2
28423733,1,0
28423678,0,0
28423716,2,0
28423708,1,0
28423683,0,1
28423712,0,1
28423722,1,0
28423681,1,0
ek9ihlrpfilue9j3ve0h4jr1b,0,0
e65w427ivo73ki09044rrl2di,0,0
ekde066kj5j822q6750vd08xz,0,1
ez41p1biv4yufirqc60d7uu5w,1,0
egzmch71f2foxqtmh2mmpehrb,0,1
eprrvhfpqrw7i4c1ierwormm0,1,0
eb4d1x54q3kgb6bcvofye4me0,0,1
emmrccw91hgok5wf1fi5pc7en,0,2
ejwniqi8aao78mdpij6jn1e2r,0,1
eloawjc7bgl5meyiuelg95ipb,0,1
ehtm6sd8av1hhteqp2jy8lxsh,3,0
ei8hhvgi0o209v0down2y47rw,0,1
e6emkgzgsisaoeillscj54h1n,0,2
eo6sf810k3sbv16x8q4fnqme5,1,0
eljpio3fgyl7hckl5v5w9azpe,10,5
e8do7h2f98m0oei32c7kndn3c,1,0
emr0k7szmzug7aibxbpxcgbr6,2,0
emtn7aw1nwh2fdsjda31mfdtm,1,0
ed2fad39m4lpkjamouz734onu,8,2
ew2pjambk3k5ee31wbl88s3uz,1,0
elya7cwltkrynie467dqirg4n,1,0
e32bqd0ts1ekjt0nryhrpo9x0,2,0
ekvge6wnu4faiphsr217qv1jj,8,0
eemwuo6jcr7mo7g21uk7536mj,18,2
eisxzrbx6gbccucnh12brfwcd,2,0
33370482,3,0
33370115,1,1
33370118,15,1
33370481,7,0
33370116,8,1
33370131,1,0
33370213,1,0
33370422,2,0
33370486,2,0
33370114,5,1
33370428,3,2
33370423,4,0
33370206,1,0
33370119,7,0
24621837,0,1
24621852,0,1
24621905,2,0
24621859,0,1
24621867,0,1
2422376,3,0
2422359,1,0
2422383,4,0
2422365,2,0
2422375,2,0
2422363,4,0
2422378,4,0
2422355,1,0
2422361,0,0
2422350,8,0
2422367,1,0
2422349,1,0
2422358,1,0
2422379,2,1
2422353,5,1
2422364,3,0
2422371,4,0
2422360,8,1
2422356,2,0
2422344,0,0
2422345,2,0
2422377,1,0
2422352,1,0
2422369,3,0
2422348,2,0
2422373,4,0
2422380,2,0
2422357,1,1
e611dxtxsyrdyg5rjwlix38xu,9,0
eulavmiu3nn7ztrlgvd42k8aw,20,0
egfkdq3q8lxkfnr17l9l9tl1w,20,0
edcnfx2s2inwit85k8v4876fs,19,1
eow0vk3t6j1uheh1ucouf15w2,1,0
eosthinljoikyamqxpaqj3zu1,7,0
efbs2j5f0wtvqvzsdb4iketq5,19,1
edc92gu46teoud4lojyvj4fa6,5,0
e6r8kirc2o5lwel39548h6pc7,20,0
edjfc60qfrxhporkwom8lqejy,13,0
emllbtakbucuf40aajf8l246o,19,1
ecv81nwx37lz3rm1k2szbstta,19,1
ejb802chjeu678tyxxe0yc0zx,13,0
ekxihkvzmqi204ct6u9xukild,3,0
emjmoup9qxarvotzderdb0uht,20,0
ekc64eo6uvk9ua42wj8uuhrwg,14,0
eowrostjf01itxaxs3t98aceu,4,0
e065d4sg52x275rr5cxs46kbk,13,2
ehxqwjh411lr8ds93klv859w3,19,1
eo005uqojietanhcp1f844fv8,20,0
ey95ybfw7yvljw991mvk2uzm2,6,2
e229xqacroj9pfbyv8zjgy6je,20,0
exauff5dfoycpl12e1qtp8xz8,20,0
elsueaoan1v7zj8q43u3i9cr5,5,1
ekzt9mqdlttt6jh1w0e2nnzt0,20,0
exfnutm0zww8xf04v0ehkianu,9,0
ekikhhjcre3s18kcmiq7c8u77,20,0
e3m6vtkrafblqww2xaflobdpy,6,1
exjlsv4eu6bh8d42dj39h6gox,19,1
e8le7wu1h34yknvwt6zczi6u6,9,0
eredfson88sznqypnsdpl4b88,10,1
ev5902hb2fxj6ok249gjhsmhz,1,0
ecg8kleqbgem6xu47gtc4mtsg,18,2
e3at5h2wxc8lg7wy2mdcqtyj3,20,0
elckakegv2oasii7tz31et1dc,18,2
eonp3ozfxyjjnbuqxxjq6vhz8,20,0
eind74973w7lqycxis0rbsqa7,20,0
e5h3s208zt4eruy4rsyj2y6dd,11,0
e642q8utyl4vtpomaewxtplyf,10,0
edp9ajk71pu1ii9a2jae7z18y,20,0
eemytpwjwifdvu4y1rxa30di7,13,0
e13njd71tcvrlc9qp2lgjtmdg,19,1
eiupd407ovh2tyuysfb9rppj9,3,0
evuf8xtkjjd1vwo90i08or1q7,7,0
ex0ov2yhi173wxj2fmedd2vqv,10,0
ekde4f0arv7v7ojfvejnlg46h,6,0
eccctzq097cuipaipuu45i145,20,0
ecqjqxtwb53qr7nunw8khf4ur,16,1
einvbur6lwhkb1ntezbhsmfvf,19,1
13355003,1,0
13355021,0,1
13355196,0,1
444774,7,2
444816,1,1
444788,1,1
444789,2,1
444821,1,0
444804,1,0
29284978,7,0
29284959,0,1
29284979,1,0
29284952,2,0
29284948,0,1
29284937,1,0
27375275,4,0
17337432,4,0
17337458,6,0
17337380,1,0
17337305,2,0
17337463,4,0
17337396,1,0
17337436,5,1
17337373,5,3
17337297,2,0
27375274,0,1
17337477,1,0
17337325,1,1
17337473,1,0
17337350,3,0
27375273,13,2
17337365,2,0
17337486,1,0
17337291,1,0
17337344,5,0
27375281,2,0
17337405,15,5
17337444,17,3
17337481,2,0
17337451,1,1
ee6vnaqmq8ommpw75m0xu23dw,0,1
e6yhmgi58t2gu5egjnsde1t74,1,0
25829090,2,0
34688884,0,0
34688887,0,0
34688883,0,0
eb3kq654rlfy27soclvamigjh,0,0
e17xfi9idu4mm2xa9s2c3l5is,1,0
ec4vycklj53bcuakzm81qeqpo,2,0
ec4y69oxv7e8raa3tly9btqme,1,0
e66w26gvwj321zvkrz9vw9w91,1,0
e98exb4jb6zicozvcgdmz6qim,16,4
ezor88nk251t6dw6pxn23ak33,1,0
erg7jlk0wadv1d5fiioke9tmz,1,0
eyy4fyyhczn421czeeswqz92j,7,1
ezvgpue9d35ag0c8wnv5nb6y2,7,5
et9jwsd2l8lh8q6zhovbt9q7g,3,0
e2peqabupyer52debu99nj998,2,0
erc79dour584mqh2npegf2ifg,4,0
eypnrghe5mkk4czqkeq1cl5zt,5,0
e1d9pw7xd9kl1harn89optspc,1,0
ebfbopx7yfh164vd5pl5y8u0t,18,2
e5lncznofouruil86qik4mwq5,6,1
e0ln9mcllx2saap8p2eg9es73,2,1
egf8jf8vipnfftwl9o1c18kxe,1,0
eue7ublbwpu9bvtmq4ntptd18,0,1
66360,2,0
66359,10,3
66371,1,0
66367,2,0
66364,3,0
66373,3,1
66358,1,0
66377,1,0
66381,1,0
66376,0,1
32058674,1,1
32058635,1,0
32058663,14,2
32058628,0,1
