26831945,3,0
26831929,8,0
26831930,5,1
26831936,20,0
26831927,13,0
26831932,3,0
32043131,1,0
27051838,1,0
27051834,1,0
er6qsr266g47ewe4iybs5634q,1,0
ea3nlwuefquunodv712xpidgo,2,1
ed0j9dvaqygf27jmayisce0ef,6,0
e0l239zy3swwj4xiqbfe2pvlk,1,0
eub9jpgsws5q93mp2a2meyvdo,4,0
e5bquqayo3sy9hjk1fgcpmxl0,1,0
e0esq2h54gim3ug3s0zz3ruyy,0,1
eynznd58z4dqhc2ibyho4gu30,2,0
e9lo5rlz53je0dw8txgzhfe88,2,0
ejlp88jjz2y701sguzqda7igr,2,0
ep2jl5ogxqgh6onaelpsgk4i2,0,1
